Business Date,branchCode,Store Name,Ownership,Region,Source,invoiceNumber,createdDate,brandName,channel,status,Item Line ID,Item Name,Item Group Name,Variant,Product Mix,Category Group,Qty,Gross Amount,Discount,Net Amount
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713528,2026-09-17T18:17:37+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713528,2026-09-17T18:17:37+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713529,2026-09-17T18:24:35+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713530,2026-09-17T18:27:14+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713530,2026-09-17T18:27:14+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713530,2026-09-17T18:27:14+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713531,2026-09-17T18:29:10+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713532,2026-09-17T18:33:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713533,2026-09-17T18:37:51+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713533,2026-09-17T18:37:51+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713534,2026-09-17T18:43:12+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713534,2026-09-17T18:43:12+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713534,2026-09-17T18:43:12+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713534,2026-09-17T18:43:12+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713535,2026-09-17T18:45:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713535,2026-09-17T18:45:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713536,2026-09-17T18:46:05+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713537,2026-09-17T18:51:51+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713538,2026-09-17T19:03:17+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713539,2026-09-17T19:06:24+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713540,2026-09-17T19:44:18+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713540,2026-09-17T19:44:18+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713541,2026-09-17T19:45:25+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713541,2026-09-17T19:45:25+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713542,2026-09-17T19:53:40+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713542,2026-09-17T19:53:40+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713542,2026-09-17T19:53:40+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713543,2026-09-17T19:55:01+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713544,2026-09-17T19:58:02+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713545,2026-09-17T20:10:54+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713546,2026-09-17T20:18:07+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713546,2026-09-17T20:18:07+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713547,2026-09-17T20:48:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713547,2026-09-17T20:48:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713547,2026-09-17T20:48:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713548,2026-09-17T20:56:57+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713549,2026-09-17T20:58:46+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713550,2026-09-17T21:24:24+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713551,2026-09-17T21:26:37+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713551,2026-09-17T21:26:37+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713552,2026-09-17T21:27:45+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713553,2026-09-17T21:34:27+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713554,2026-09-17T21:35:42+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713555,2026-09-17T21:36:02+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713555,2026-09-17T21:36:02+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713556,2026-09-17T21:48:37+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713556,2026-09-17T21:48:37+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713557,2026-09-17T21:49:12+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713557,2026-09-17T21:49:12+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713558,2026-09-17T21:49:52+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713558,2026-09-17T21:49:52+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713559,2026-09-17T21:51:07+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713560,2026-09-17T21:53:57+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713561,2026-09-17T21:55:34+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713562,2026-09-17T22:01:18+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713563,2026-09-17T22:25:25+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713563,2026-09-17T22:25:25+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713564,2026-09-17T22:25:54+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713565,2026-09-17T22:27:08+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713565,2026-09-17T22:27:08+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713566,2026-09-17T22:33:56+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713567,2026-09-17T22:48:05+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713568,2026-09-17T22:48:15+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713569,2026-09-17T22:48:54+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713570,2026-09-17T22:50:29+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713571,2026-09-17T22:55:17+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713572,2026-09-17T23:12:48+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713573,2026-09-17T23:28:51+05:30,Madno,Ownly - Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713574,2026-09-17T23:30:27+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713574,2026-09-17T23:30:27+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713575,2026-09-17T23:37:02+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713576,2026-09-17T23:38:27+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713577,2026-09-18T00:00:04+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713578,2026-09-18T00:02:09+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713579,2026-09-18T00:10:34+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713580,2026-09-18T00:12:59+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713581,2026-09-18T00:15:28+05:30,Boba Bar,Zomato Boba Bar,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713582,2026-09-18T00:20:16+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713582,2026-09-18T00:20:16+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713582,2026-09-18T00:20:16+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713582,2026-09-18T00:20:16+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713583,2026-09-18T00:21:42+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713584,2026-09-18T00:31:08+05:30,Boba Bar,Zomato Boba Bar,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713585,2026-09-18T00:35:34+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713585,2026-09-18T00:35:34+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713586,2026-09-18T00:42:20+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713586,2026-09-18T00:42:20+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713587,2026-09-18T00:51:40+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713587,2026-09-18T00:51:40+05:30,Madno,Swiggy Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713588,2026-09-18T01:03:14+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713589,2026-09-18T01:32:41+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713590,2026-09-18T01:37:34+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR031,Kanakapura,COCO,KA,Others,KNK262713591,2026-09-18T02:31:46+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713087,2026-09-17T10:01:00+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713087,2026-09-17T10:01:00+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713088,2026-09-17T11:47:31+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713088,2026-09-17T11:47:31+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713088,2026-09-17T11:47:31+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713088,2026-09-17T11:47:31+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713089,2026-09-17T12:07:10+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713089,2026-09-17T12:07:10+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713090,2026-09-17T13:26:43+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713090,2026-09-17T13:26:43+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713091,2026-09-17T13:36:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713091,2026-09-17T13:36:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713091,2026-09-17T13:36:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713092,2026-09-17T13:53:04+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713093,2026-09-17T14:04:20+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713094,2026-09-17T14:11:58+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713095,2026-09-17T15:29:30+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713095,2026-09-17T15:29:30+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713096,2026-09-17T15:42:23+05:30,Frozen Bottle,Ownly - Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713097,2026-09-17T15:45:56+05:30,Madno,Zomato Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713098,2026-09-17T15:57:56+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713098,2026-09-17T15:57:56+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713099,2026-09-17T16:18:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713099,2026-09-17T16:18:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713099,2026-09-17T16:18:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713099,2026-09-17T16:18:39+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713100,2026-09-17T16:30:32+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713100,2026-09-17T16:30:32+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713101,2026-09-17T16:38:46+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713102,2026-09-17T16:39:58+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713103,2026-09-17T16:56:32+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713104,2026-09-17T16:57:47+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713105,2026-09-17T17:02:36+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713105,2026-09-17T17:02:36+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713105,2026-09-17T17:02:36+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713106,2026-09-17T17:31:11+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713106,2026-09-17T17:31:11+05:30,Frozen Bottle,Zomato Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713108,2026-09-17T17:42:36+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713109,2026-09-17T18:20:32+05:30,Madno,Ownly - Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713110,2026-09-17T18:28:07+05:30,Madno,Ownly - Madno,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713111,2026-09-17T18:53:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713112,2026-09-17T18:58:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713113,2026-09-17T19:18:29+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713113,2026-09-17T19:18:29+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713113,2026-09-17T19:18:29+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713114,2026-09-17T19:23:31+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713114,2026-09-17T19:23:31+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713114,2026-09-17T19:23:31+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713115,2026-09-17T19:27:10+05:30,Frozen Bottle,Swiggy Frozen Bottle,CLOSED,,,,,,,0,0,0,0
2026-09-17,FZBBLR017,Kempfort,COCO,KA,In Store,KMP262713116,2026-09-17T19:44:00+05:30,Frozen Bottle,Frozen Bottle In-Store,CLOSED,,,,,,,0,0,0,0
